Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],GDP (constant 2010 US$) [NY.GDP.MKTP.KD],Imports of goods and services (constant 2010 US$) [NE.IMP.GNFS.KD],Exports of goods and services (current US$) [NE.EXP.GNFS.CD],Average precipitation in depth (mm per year) [AG.LND.PRCP.MM]
2017,YR2017,Cuba,CUB,11339259,0.036605210309197,75591262046.7331,11404637917.0057,14083000000,1335
2017,YR2017,Curacao,CUW,160175,0.319536038312865,..,..,..,..
2017,YR2017,Cyprus,CYP,1179680,0.807965016101293,26437353837.9955,19764555216.7573,16705465431.5409,498
2017,YR2017,Czech Republic,CZE,10594438,0.265642663548985,245202003265.939,183885460831.069,172776198149.125,677
2017,YR2017,Denmark,DNK,5764980,0.643350903737356,364438964537.519,184342425806.192,182923569688.047,703
2017,YR2017,Djibouti,DJI,944097,1.59996238151791,..,..,4067437542.20122,220
2017,YR2017,Dominica,DMA,71458,0.211536519885842,468865050.521401,..,219990518.518519,2083
2017,YR2017,Dominican Republic,DOM,10513131,1.10362839144472,76465720939.9561,21775078012.9472,18945236857.4222,1410
2017,YR2017,Ecuador,ECU,16785361,1.76853864758869,87380611573.9799,24593591572.5484,21727767000,2274
2017,YR2017,"Egypt, Arab Rep.",EGY,96442593,2.09083471976459,271828016911.381,105998261979.904,37289402173.913,18.1
2017,YR2017,El Salvador,SLV,6388122,0.501858163165851,21983529060.5301,9857606187.75798,7251410000,1784
2017,YR2017,Equatorial Guinea,GNQ,1262001,3.78071654676193,14166431362.8688,5714161141.29678,7181837392.04249,2156
2017,YR2017,Eritrea,ERI,..,..,..,..,..,384
2017,YR2017,Estonia,EST,1317384,0.121070631466687,25250985667.4433,21246655430.8544,20385987018.1789,626
2017,YR2017,Eswatini,SWZ,1124753,0.962067725012171,5285160250.74126,2829968387.17566,1915868748.78089,788
2017,YR2017,Ethiopia,ETH,106400024,2.66346797807375,58351845887.8687,..,6238595144.93368,848
2017,YR2017,Faroe Islands,FRO,48331,0.327447859520313,..,..,1645246785.50334,..
2017,YR2017,Fiji,FJI,877459,0.578334253807858,4080449106.08539,..,2461705936.42653,2592
2017,YR2017,Finland,FIN,5508214,0.234670531705453,265569629767.381,110494451560.751,95994657970.5884,536
2017,YR2017,France,FRA,66864379,0.210010696141084,2876185347152.35,962863410612.212,803163777629.413,867
2017,YR2017,French Polynesia,PYF,276103,0.554953683106407,..,..,..,..
2017,YR2017,Gabon,GAB,2064823,2.79685556362484,19021809655.7545,4754690613.69624,7498597594.24114,1831
2017,YR2017,"Gambia, The",GMB,2213894,2.96856591791365,1682835525.09159,730559312.334296,252666151.743551,836
2017,YR2017,Georgia,GEO,3728004,0.0133860746662629,16823591412.0209,10926171091.6765,7557441721.45846,1026
2017,YR2017,Germany,DEU,82657002,0.373724559895838,3873475897139.37,1690901839497.34,1738342097541.18,700
2017,YR2017,Ghana,GHA,29121471,2.22053243013657,50655852124.958,23521164511.6165,20801563774.2788,1187
2017,YR2017,Gibraltar,GIB,33728,-0.0266805011587876,..,..,..,..
2017,YR2017,Greece,GRC,10754679,-0.197783224759792,247927466714.431,85771190198.2431,67164628376.7895,652
2017,YR2017,Greenland,GRL,56172,-0.0249203440297217,2676463789.76192,1429028644.58313,1156128367.83837,..
2017,YR2017,Grenada,GRD,110874,0.554413883077672,973018986.291747,..,578148148.148148,..
2017,YR2017,Guam,GUM,164281,0.812883412154521,5231963736.93915,2914241874.52759,1129000000,..
2017,YR2017,Guatemala,GTM,16087418,1.62765379973835,52875180869.6924,19159487274.4079,13252465466.3237,1996
2017,YR2017,Guinea,GIN,12067539,2.76501086533523,10486920351.1699,9087983518.50017,4611027662.1547,1651
2017,YR2017,Guinea-Bissau,GNB,1828146,2.5320809488394,1124380814.48131,454993970.046003,374997825.737652,1577
2017,YR2017,Guyana,GUY,775221,0.498518089665929,4344776377.54891,..,..,2387
2017,YR2017,Haiti,HTI,10982366,1.30506670841384,14028593229.4587,5411362453.10161,1557912175.68823,1440
2017,YR2017,Honduras,HND,9429013,1.6922288789459,20520315403.82,13698325077.256,10082624078.7496,1976
2017,YR2017,"Hong Kong SAR, China",HKG,7391700,0.748222904999017,280362944356.644,580579516780.072,644673433249.5,..
2017,YR2017,Hungary,HUN,9787966,-0.265860932255517,155746258233.436,138841975672.395,122961374954.452,589
2017,YR2017,Iceland,ISL,343400,2.34558267643862,17529175812.0829,10347934871.7571,11290680187.6924,1940
2017,YR2017,India,IND,1338658835,1.06259739387194,2659423696537.16,614165445681.766,498258560860.385,1083
2017,YR2017,Indonesia,IDN,264645886,1.17510259151073,1090479163407.98,216141420762.352,204924485587.546,2702
2017,YR2017,"Iran, Islamic Rep.",IRN,80673951,1.38538047257533,560579480599.318,50581202021.5616,111078806814.425,228
2017,YR2017,Iraq,IRQ,37552781,2.54087466933843,211634674433.22,48429973466.5075,74196331075.5499,216
2017,YR2017,Ireland,IRL,4807388,1.08867556062,344958776557.393,360481097083.746,406295321979.122,1118
2017,YR2017,Isle of Man,IMN,83598,0.372712179069005,7774450691.86326,..,..,..
2017,YR2017,Israel,ISR,8713300,1.93872567441099,298369641484.721,104593159982.569,101717835745.133,435
2017,YR2017,Italy,ITA,60536709,-0.14986111697397,2124019926800.66,627458679081.008,602933211569.648,832
2017,YR2017,Jamaica,JAM,2920853,0.501623559541488,13978190519.7291,6897340344.80969,5132360928.22619,2051
2017,YR2017,Japan,JPN,126785797,-0.164484036370785,6150456276847.65,988831686184.25,863958580239.173,1668
2017,YR2017,Jordan,JOR,9779173,2.35601648832196,32326700871.345,19488261474.6645,14300140845.0704,111
2017,YR2017,Kazakhstan,KAZ,18037776,1.36038126908993,196029836978.664,58102731514.9296,54041337296.5114,250
2017,YR2017,Kenya,KEN,50221473,2.35681257338264,58077381824.1786,18653989696.379,10448620986.7625,630
2017,YR2017,Kiribati,KIR,114158,1.44169215184301,201286810.589151,228719202.547528,29434396.076027,..
2017,YR2017,"Korea, Dem. People’s Rep.",PRK,25429985,0.481855372441113,..,..,..,1054
2017,YR2017,"Korea, Rep.",KOR,51361911,0.280968018301691,1412071254753.18,716207030342.147,664731199232.572,1274
2017,YR2017,Kosovo,XKX,1791003,0.753584842739213,7403499525.95042,3559957751.57309,1930976050.61003,..
2017,YR2017,Kuwait,KWT,4056099,2.47671019587745,135309141660.851,55067690160.5024,61796900758.3251,121
2017,YR2017,Kyrgyz Republic,KGZ,6198200,1.93364715643057,6647530416.70979,4935258375.8894,2638474037.52467,533
2017,YR2017,Lao PDR,LAO,6953035,1.55362099351173,11867393084.3947,..,..,1834
2017,YR2017,Latvia,LVA,1942248,-0.886215573292392,30129559624.8066,20135184123.3513,18770590382.4353,667
2017,YR2017,Lebanon,LBN,6811873,1.49011179430801,43397687323.5565,29085402905.8429,11627344114.1625,661
2017,YR2017,Lesotho,LSO,2091412,0.787780033893684,2911112758.19895,2687742709.40136,1095170304.26755,788
2017,YR2017,Liberia,LBR,4702228,2.48564419709564,2576870497.68721,2118245246.45892,797846200,2391
2017,YR2017,Libya,LBY,6580724,1.35488584854417,46629774070.7036,17449685991.2659,18919787630.937,56
2017,YR2017,Liechtenstein,LIE,37800,0.37636875513052,..,..,..,..
2017,YR2017,Lithuania,LTU,2828403,-1.39832220092102,47822995718.6683,38703420389.8717,35148120644.6942,656
2017,YR2017,Luxembourg,LUX,596336,2.43097641776115,65270740381.6428,110416519688.529,139673621373.778,934
2017,YR2017,"Macao SAR, China",MAC,622585,1.57828017648679,35128290926.0449,15582617299.7387,40571642162.9703,..
2017,YR2017,Madagascar,MDG,25570540,2.67988323936388,12309227038.1405,5832703679.50648,4071827552.94261,1513
2017,YR2017,Malawi,MWI,17670260,2.66661638772471,9058581256.68248,11653096253.6889,1838219294.85226,1181
2017,YR2017,Malaysia,MYS,31105028,1.36019298084803,365075002178.644,236142827229.246,223415967351.874,2875
2017,YR2017,Maldives,MDV,496402,4.29918610769942,3890494395.77412,..,3437577175.53779,1972
2017,YR2017,Mali,MLI,18512394,2.99911536700425,14183129195.8007,5327867733.60328,3413334825.88778,282
2017,YR2017,Malta,MLT,467999,2.73866285589301,13198284425.4031,18437283328.0125,19822332985.6087,560
2017,YR2017,Marshall Islands,MHL,58058,0.557893547568377,172884913.053747,192270765.385268,83395500,..
2017,YR2017,Mauritania,MRT,4282574,2.81899978265231,7347230001.86797,3193211508.1152,2642322913.64012,92
2017,YR2017,Mauritius,MUS,1264613,0.0901868114668421,12898394192.8271,7858813029.37673,5628831775.97197,2041
2017,YR2017,Mexico,MEX,124777324,1.16396777921201,1282446801678.71,458519173809.631,436348935038.174,758
2017,YR2017,"Micronesia, Fed. Sts.",FSM,111459,1.12238066643832,306703111.91791,..,109856900,..
2017,YR2017,Moldova,MDA,2755158,-1.69193257910835,9151593647.17486,6168950142.69199,3007175631.1152,450
2017,YR2017,Monaco,MCO,38392,0.842253416153839,7148018560.25454,..,..,..
2017,YR2017,Mongolia,MNG,3113779,1.86127628528313,12447287566.1299,10067695817.1913,6831989388.21135,241
2017,YR2017,Montenegro,MNE,622373,0.011247907097728,4887159162.48816,3371377189.76804,1988962282.32458,..
2017,YR2017,Morocco,MAR,35581294,1.28700265524563,119453872838.576,57309312125.1109,40828105654.1478,346
2017,YR2017,Mozambique,MOZ,28649007,2.90062914205222,16894865892.1346,9514621198.3352,5099797262.84633,1032
2017,YR2017,Myanmar,MMR,53382581,0.633962381430439,79148359722.8005,19376579766.5524,19552850393.1129,2091
2017,YR2017,Namibia,NAM,2402603,1.87215433710164,14447556654.4647,9234643218.24022,4335454250.28185,285
2017,YR2017,Nauru,NRU,12876,-1.33463890435481,97507266.8017264,..,39218643.9399653,..
2017,YR2017,Nepal,NPL,27627124,1.33361289906716,21527164663.5032,11359490242.4304,2263315205.83735,1500
2017,YR2017,Netherlands,NLD,17131296,0.591203366164118,924097826103.017,697968010210.304,695378637220.001,778
2017,YR2017,New Caledonia,NCL,280350,1.36471861289945,..,..,..,..
2017,YR2017,New Zealand,NZL,4793900,2.12296238197075,180850458623.611,59312873395.2462,56454831279.7164,1732
2017,YR2017,Nicaragua,NIC,6384855,1.27485515697153,12500550323.1547,7935939514.29022,5698930814.05216,2280
2017,YR2017,Niger,NER,21602472,3.83915445342991,11561099401.8579,3154458155.76681,1434221781.12954,151
2017,YR2017,Nigeria,NGA,190873311,2.60767638578282,458044648499.498,32764592798.0388,49491679577.4084,1150
2017,YR2017,North Macedonia,MKD,2081996,0.0601046299859087,11036275491.8877,9577555347.87494,6235358681.43527,619
2017,YR2017,Northern Mariana Islands,MNP,56562,0.663417067340474,1314483870.96774,798151595.744681,1113000000,..
2017,YR2017,Norway,NOR,5276968,0.807673181884948,483101343264.083,149102721652.889,144748458593.593,1414
2017,YR2017,Oman,OMN,4665935,4.08395420682502,74967916954.3318,36232846548.4382,36963815687.1782,125
2017,YR2017,Pakistan,PAK,207896686,2.07499708243152,240196215158.276,46850571778.1887,25149093615.2349,494
2017,YR2017,Palau,PLW,17808,0.467172211499765,218285405.381372,206322579.431243,142610122.680664,..
2017,YR2017,Panama,PAN,4106771,1.71159119963697,47351362273.1988,28175142048.2238,25995200000,2928
2017,YR2017,Papua New Guinea,PNG,8438029,1.99014467240933,20692804468.4443,..,..,3142
2017,YR2017,Paraguay,PRY,6867062,1.30731699058995,36205628582.2474,11770095228.6,14191128088.2217,1130
2017,YR2017,Peru,PER,31444297,1.66193424693243,198548455312.494,49175388029.7619,52160711547.3087,1738
2017,YR2017,Philippines,PHL,105173264,1.44549280075599,320009299956.437,135487948956.735,97073583138.8294,2348
2017,YR2017,Poland,POL,37974826,0.0124800985844923,600104964680.131,301440884820.748,285162596247.982,600
2017,YR2017,Portugal,PRT,10300300,-0.243889410358812,240828148981.674,109313144358.454,94573528088.0378,854
2017,YR2017,Puerto Rico,PRI,3325286,-2.4180176217623,91648383879.2544,..,71090900000,2054
2017,YR2017,Qatar,QAT,2724724,2.61582932331185,175670714339.031,..,85204395604.3956,74
2017,YR2017,Romania,ROU,19587290,-0.585281876382116,215100574411.243,117026570382.597,88964194941.3942,637
2017,YR2017,Russian Federation,RUS,144496740,0.106871954284237,1696106853061.04,345988743462.245,410722488464.729,460
2017,YR2017,Rwanda,RWA,11980937,2.63966474965408,9578362180.75155,3978010636.87379,1899511803.83642,1212
2017,YR2017,Samoa,WSM,195352,0.419096402715414,751773366.694312,..,262465018.141663,2880
2017,YR2017,San Marino,SMR,33671,0.497209807351974,1668154568.16052,..,2580002750.61004,..
2017,YR2017,Sao Tome and Principe,STP,207089,1.88250716603422,265820826.172619,..,..,3200
2017,YR2017,Saudi Arabia,SAU,33099147,2.00360007203309,684951905059.215,177331075005.115,239993341453.867,59
2017,YR2017,Senegal,SEN,15419381,2.8006583330572,23057246299.0478,9068797815.07332,4604564108.18992,686
2017,YR2017,Serbia,SRB,7020858,-0.532191341024444,46095189764.125,27397302044.9031,22297844539.987,..
2017,YR2017,Seychelles,SYC,95843,1.22403375818123,1344554703.28867,..,1351236868.13549,2330
2017,YR2017,Sierra Leone,SLE,7488431,2.1542319550644,3496685932.65603,2435434672.25755,974210447.75792,2526
2017,YR2017,Singapore,SGP,5612253,0.0885954699924263,322024690203.145,544398974165.79,583579115069.882,2497
2017,YR2017,Sint Maarten (Dutch part),SXM,40574,1.5023313732953,..,..,932737430.167598,..
2017,YR2017,Slovak Republic,SVK,5439232,0.155178995687406,107871883701.478,100604292828.67,90870846654.8778,824
2017,YR2017,Slovenia,SVN,2066388,0.0651590392490152,53167285644.1592,40392100272.9768,40388825720.1401,1162
2017,YR2017,Solomon Islands,SLB,636038,2.64473090002646,1114029596.40147,..,..,3028
2017,YR2017,Somalia,SOM,14589119,2.80476948965157,..,..,994339300,282
2017,YR2017,South Africa,ZAF,57000451,1.40774075042753,426157392310.139,128085559744.304,103564737960.925,495
2017,YR2017,South Sudan,SSD,10910759,0.719738421888599,..,..,..,900
2017,YR2017,Spain,ESP,46593236,0.234587922968563,1505361852514.91,440383921758.04,461350495658.824,636
2017,YR2017,Sri Lanka,LKA,21444000,1.13022048648777,82777063198.4398,26053731712.4633,19086840876.531,1712
2017,YR2017,St. Kitts and Nevis,KNA,52036,0.785225661948472,863249482.891492,..,..,1427
2017,YR2017,St. Lucia,LCA,180955,0.515820623507706,1636968552.83772,..,..,2301
2017,YR2017,St. Martin (French part),MAF,36560,1.36318806303135,..,..,..,..
2017,YR2017,St. Vincent and the Grenadines,VCT,109827,0.335635056923542,739234446.845073,..,..,1583
2017,YR2017,Sudan,SDN,40813396,2.39521985845548,68004910084.6504,5534396364.30976,4313255937.14134,250
2017,YR2017,Suriname,SUR,570501,0.989629209249985,4548513415.19322,..,..,2331
2017,YR2017,Sweden,SWE,10057698,1.34744505956262,577988245098.533,261457806341.931,236613045812.244,624
2017,YR2017,Switzerland,CHE,8451840,0.933155888738653,656573146002.337,380519534427.736,442189906485.109,1537
2017,YR2017,Syrian Arab Republic,SYR,17068002,-2.23595275680349,..,..,..,252
2017,YR2017,Tajikistan,TJK,8880268,2.47038200852032,9101022171.46939,..,1125302642.19797,691
2017,YR2017,Tanzania,TZA,54663906,2.99538813201206,49736720777.9095,10296314062.699,8072890863.8219,1071
2017,YR2017,Thailand,THA,69209858,0.345238362243297,424635143108.232,249235351172.539,304266112351.87,1622
2017,YR2017,Timor-Leste,TLS,1243261,1.94706845283767,1076295257.88554,845326912.875125,38180000,1500
2017,YR2017,Togo,TGO,7698475,2.47931830191209,5089832318.44961,2661250178.13364,1596123837.02797,1168
2017,YR2017,Tonga,TON,101998,0.851672298691286,450411896.932834,..,101437276.634246,..
2017,YR2017,Trinidad and Tobago,TTO,1384072,0.47131570180186,21123530070.597,..,..,2200
2017,YR2017,Tunisia,TUN,11433443,1.13907889937654,49660472264.9155,..,17441638422.7494,207
2017,YR2017,Turkey,TUR,81101892,1.5910592088242,1214507911332.26,292503738309.746,223675672206.544,593
2017,YR2017,Turkmenistan,TKM,5757669,1.66898196025681,42134998872.4689,..,8521428571.42857,161
2017,YR2017,Turks and Caicos Islands,TCA,37115,1.5093806655235,..,..,..,..
2017,YR2017,Tuvalu,TUV,11370,1.28348741341266,40821625.3990143,..,..,..
2017,YR2017,Uganda,UGA,41162465,3.74987516893954,37580777453.7616,7988848506.18015,5124374696.99289,1180
2017,YR2017,Ukraine,UKR,44831135,-0.3863475328862,126968015121.443,64088511844.976,53867411624.0422,565
2017,YR2017,United Arab Emirates,ARE,9487203,1.33938520204812,393342125492.114,272883866575.902,384043567052.417,78
2017,YR2017,United Kingdom,GBR,66058859,0.679374473924223,2841238185971.41,945797590370.968,809630497408.069,1220
2017,YR2017,United States,USA,324985539,0.631007893230758,17403783207186.7,3054758731741.13,2374560000000,715
2017,YR2017,Uruguay,URY,3436646,0.364798682534904,49616180349.7098,11815687889.1002,12756758079.7414,1300
2017,YR2017,Uzbekistan,UZB,32388600,1.68350632535532,74182244738.0189,14078199923.728,12897521865.4865,206
2017,YR2017,Vanuatu,VUT,285510,2.54695946892335,814845638.905305,..,..,2000
2017,YR2017,"Venezuela, RB",VEN,29390409,-1.53884283128309,..,..,..,2044
2017,YR2017,Vietnam,VNM,94596642,1.01779627244618,175284081081.177,223669103757.242,227345654409.109,1821
2017,YR2017,Virgin Islands (U.S.),VIR,107268,-0.225349060342092,3141963923.60293,3010234438.98443,2795000000,..
2017,YR2017,West Bank and Gaza,PSE,4454805,1.98868634871278,13476822019.5986,7180119182.83505,2536000000,..
2017,YR2017,"Yemen, Rep.",YEM,27834821,2.42402510811024,17902354868.0681,..,..,167
2017,YR2017,Zambia,ZMB,16853688,2.95158327478263,27990035646.5365,..,9052010305.16309,1020
2017,YR2017,Zimbabwe,ZWE,14236745,1.46006070897861,17985583516.6265,9658282775.58602,4332805600,657
2017,YR2017,Arab World,ARB,411898967,1.94902370199466,2655073463824.27,1033683812647.31,1125081734176.18,..
2017,YR2017,Caribbean small states,CSS,7314986,0.627302034491223,67065603478.9871,..,..,..
2017,YR2017,Central Europe and the Baltics,CEB,102738653,-0.248193399637202,1603013330793.29,1033335906675.47,942778190415.806,..
2017,YR2017,Early-demographic dividend,EAR,3206361028,1.32645334364219,11685098526344.4,3095928695044.75,2714142573637.06,..
2017,YR2017,East Asia & Pacific,EAS,2314097713,0.679211012619632,23077251018095.3,6628712204701.75,7087546907760.2,..
2017,YR2017,East Asia & Pacific (excluding high income),EAP,2068142784,0.73249983684947,12737080066364.2,..,3544203023104.15,..
2017,YR2017,East Asia & Pacific (IDA & IBRD countries),TEA,2042687863,0.735624058662538,12712765509572.2,..,3540051200815.66,..
2017,YR2017,Euro area,EMU,341163597,0.200258602404475,13730839548126.5,6153087562418.09,5990706468525.54,..
2017,YR2017,Europe & Central Asia,ECS,914585461,0.404071113656428,23664052843381.8,9841988246452.66,9434820830159.17,..
2017,YR2017,Europe & Central Asia (excluding high income),ECA,395289709,0.615781815770106,3683424742645.52,984903960062.115,922471809380.164,..
2017,YR2017,Europe & Central Asia (IDA & IBRD countries),TEC,456976356,0.496829472161565,4562134865092.04,1436763610185.69,1324272523572.56,..
2017,YR2017,European Union,EUU,446131273,0.144458524792412,16012037378199.3,7411142048195.96,7147456904021.32,..
2017,YR2017,Fragile and conflict affected situations,FCS,763578047,2.21865407819264,1741096475406.8,376105877695.651,335041363269.091,..
2017,YR2017,Heavily indebted poor countries (HIPC),HPC,759106221,2.80597571095127,691957350496.265,258313338713.365,166885901714.879,..
2017,YR2017,High income,HIC,1225031038,0.490446167039281,51940759492637.7,17045890832332.7,16142937478400.4,..
2017,YR2017,IBRD only,IBD,4736170185,0.924333780661172,27773742795299.4,6869153013904.74,7041588771237.76,..
2017,YR2017,IDA & IBRD total,IBT,6333386949,1.25969899228899,29777457822051.3,7396437284784.65,7438316761691.75,..
2017,YR2017,IDA blend,IDB,536862922,2.30038190213386,929381669103.73,147596489524.511,124571951885.577,..
2017,YR2017,IDA only,IDX,1060353842,2.25067771722529,1075563139876.18,394562428920.181,274660388634.655,..
2017,YR2017,IDA total,IDA,1597216764,2.2673790980259,2009051564759.84,530910994236.272,392925990508.087,..
2017,YR2017,Late-demographic dividend,LTE,2275534160,0.624440565473378,18940537741923.8,..,5861960241490.84,..
2017,YR2017,Latin America & Caribbean,LCN,634554056,0.965097647733046,6051321095681.66,1376800585034.58,1317133390268.51,..
2017,YR2017,Latin America & Caribbean (excluding high income),LAC,602435369,0.970053564351403,5532203575603.24,1171412347959.27,1092877956605.5,..
2017,YR2017,Latin America & the Caribbean (IDA & IBRD countries),TLA,618641500,1.00162911425438,5850209583983.22,1293329853627.59,1212059888983.32,..
2017,YR2017,Least developed countries: UN classification,LDC,986365080,2.37192906500037,936298714559,309251106995.766,228343525135.852,..
2017,YR2017,Low & middle income,LMY,6284043441,1.27004948193814,28603379889719.7,6799517920824.97,6914536843773.35,..
2017,YR2017,Low income,LIC,634796692,2.5882913527376,502078569467.601,..,..,..
2017,YR2017,Lower middle income,LMC,2831466703,1.46379454460239,5689137544919.64,1738778672143.65,1384572412984.26,..
2017,YR2017,Middle East & North Africa,MEA,441255236,1.76606316674777,3449238612026.11,1195433457306.91,1351072543560.97,..
2017,YR2017,Middle East & North Africa (excluding high income),MNA,376546755,1.69340875276434,1637597229733.83,467041447378.567,391492375378.833,..
2017,YR2017,Middle East & North Africa (IDA & IBRD countries),TMN,372091950,1.68964707006836,1624004787353.76,459555315776.848,388845728610.24,..
2017,YR2017,Middle income,MIC,5649246749,1.12403504221408,28095945556891.2,6613644791137.57,6809133510969.26,..
2017,YR2017,North America,NAC,361592733,0.689856611866603,19279746167689.4,3661363228649.86,2896262145597.28,..
2017,YR2017,Not classified,INX,..,..,..,..,..,..
2017,YR2017,OECD members,OED,1344872020,0.615492412944391,51469707522059.7,15412173081557.2,14010047737605.6,..
2017,YR2017,Other small states,OSS,30148800,2.05098832784714,413496631324.511,197430768780.197,235813040492.214,..
2017,YR2017,Pacific island small states,PSS,2422086,1.41434916030477,8248998738.16223,..,4179280415.60077,..
2017,YR2017,Post-demographic dividend,PST,1105771602,0.368205926123792,47965512794376.1,14951167796505.8,13760474254253.7,..
2017,YR2017,Pre-demographic dividend,PRE,894512725,2.82418333005316,1346582774821.77,302109094066.497,291255868224.185,..
2017,YR2017,Small states,SST,39885872,1.74819137200832,488765529591.321,239141511708.075,276366509295.285,..
2017,YR2017,South Asia,SAS,1792835608,1.22339743381674,3210838392648.47,746322667871.679,584140285491.864,..
2017,YR2017,South Asia (IDA & IBRD),TSA,1792835608,1.22339743381674,3210838392648.47,746322667871.679,584140285491.864,..
2017,YR2017,Sub-Saharan Africa,SSF,1050153672,2.70184977037187,1751098510081.93,463383119225.302,382943804356.871,..
2017,YR2017,Sub-Saharan Africa (excluding high income),SSA,1048793216,2.7052174003298,1736855008442.17,454285377901.592,375967685761.662,..
2017,YR2017,Sub-Saharan Africa (IDA & IBRD countries),TSS,1050153672,2.70184977037187,1751098510081.93,463383119225.302,382943804356.872,..
2017,YR2017,Upper middle income,UMC,2817780046,0.784909585304263,22402842776829.2,..,5425114733467.05,..
2017,YR2017,World,WLD,7509074479,1.14204024961973,80508418354625.1,23866636302805.8,23058934707418.5,..
2018,YR2018,Afghanistan,AFG,37172386,2.38476110022344,20987900552.5239,..,..,..
2018,YR2018,Albania,ALB,2866376,-0.246732042281782,14546448944.4056,6849467031.37583,4785182221.9259,..
2018,YR2018,Algeria,DZA,42228429,2.00737383000812,200733301234.133,60442143142.5201,45231560891.9383,..
2018,YR2018,American Samoa,ASM,55465,-0.279065761519574,514255506.60793,520694331.983806,438000000,..
2018,YR2018,Andorra,AND,77006,0.00649321134981403,3475566750.62972,..,..,..
2018,YR2018,Angola,AGO,30809762,3.27613387502724,99635881425.7512,20957418673.3889,41388899132.5883,..
2018,YR2018,Antigua and Barbuda,ATG,96286,0.897185120114641,1457277455.93212,..,1151703703.7037,..
2018,YR2018,Argentina,ARG,44494502,1.01580834908002,447149955692.001,88817608348.9518,75676150102.3873,..
2018,YR2018,Armenia,ARM,2951776,0.236306378760517,13007610290.463,4888563685.71785,4907543853.58308,..
2018,YR2018,Aruba,ABW,105845,0.453575638777095,..,..,..,..
2018,YR2018,Australia,AUS,24982688,1.53610551570388,1419817385593.49,325730030816.321,312681962638.555,..
2018,YR2018,Austria,AUT,8840521,0.487071924768999,442483864448.169,246771232867.651,253446654971.686,..
2018,YR2018,Azerbaijan,AZE,9939771,0.866316916370841,57657780568.97,..,25484470588.2353,..
2018,YR2018,"Bahamas, The",BHS,385640,1.01095334432863,11123884435.3286,5132060857.13032,5132000000,..
2018,YR2018,Bahrain,BHR,1569439,4.92116137205662,33708590425.5319,23461808510.6383,29959042553.1915,..
2018,YR2018,Bangladesh,BGD,161356039,1.05004464945676,194146236466.491,45975722516.9734,40560411465.9792,..
2018,YR2018,Barbados,BRB,286641,0.142439722865012,4625500000,..,2100093700,..
2018,YR2018,Belarus,BLR,9483499,-0.155570407004577,62461148027.2823,49848034124.2414,42295053003.5336,..
2018,YR2018,Belgium,BEL,11427054,0.455184695275022,537478500579.38,468626972026.302,451227129596.549,..
2018,YR2018,Belize,BLZ,383071,1.92457576999509,1615489764.43611,1115859635.8357,1079726300,..
2018,YR2018,Benin,BEN,11485048,2.73486201301479,13912028868.5986,5285101533.3207,3889961780.11204,..
2018,YR2018,Bermuda,BMU,63920,0.0735835172921417,5997764874.11684,..,3703900000,..
2018,YR2018,Bhutan,BTN,754394,1.17684339517943,2360374725.21472,1234896254.16297,754068095.24854,..
2018,YR2018,Bolivia,BOL,11353142,1.42189948560338,29058493998.6193,9993104313.5506,10470274257.4627,..
2018,YR2018,Bosnia and Herzegovina,BIH,3323929,-0.826854592009436,20265727508.4724,11931861665.2485,8501630054.31503,..
2018,YR2018,Botswana,BWA,2254126,2.197675757572,18106677203.4759,10094237310.5005,7528334921.56863,..
2018,YR2018,Brazil,BRA,209469333,0.783847578971981,2320859395463.85,269805844020.009,280742690897.148,..
2018,YR2018,British Virgin Islands,VGB,29802,0.757847309225455,..,..,..,..
2018,YR2018,Brunei Darussalam,BRN,428962,1.05199374278845,13485221855.5189,5753676787.67877,7045834309.43732,..
2018,YR2018,Bulgaria,BGR,7025037,-0.722080405222853,60940251461.1954,42782521320.8437,43591843693.4218,..
2018,YR2018,Burkina Faso,BFA,19751535,2.86707836702633,15807384970.1785,6415798907.67802,4517544324.79096,..
2018,YR2018,Burundi,BDI,11175378,3.16677344240935,2355816907.6942,926842356.922263,285503118.549762,..
2018,YR2018,Cabo Verde,CPV,543767,1.15976676910969,2033690796.97103,1388469985.50669,968366815.998092,..
2018,YR2018,Cambodia,KHM,16249798,1.49035537141766,19542411045.6452,14448269691.15,15135150382.1529,..
2018,YR2018,Cameroon,CMR,25216237,2.61229075104427,37879051927.2172,9943672990.19516,7473268802.66596,..
2018,YR2018,Canada,CAN,37057765,1.39794779099322,1907592951375.51,620314155306.318,550529196589.897,..
2018,YR2018,Cayman Islands,CYM,64174,1.2418234783193,5044817941.20712,..,..,..
2018,YR2018,Central African Republic,CAF,4666377,1.51905153699811,1770260150.56524,801728952.913536,419401328.480781,..
2018,YR2018,Chad,TCD,15477751,3.02357969868233,12568178638.2936,3637653291.51218,4067531256.38563,..
2018,YR2018,Channel Islands,CHI,170499,1.0814932456123,..,..,..,..
2018,YR2018,Chile,CHL,18729160,1.39101054110467,283029361451.288,88980923227.8451,85257763802.9178,..
2018,YR2018,China,CHN,1392730000,0.455899678672578,10873123622054.6,..,2655591916228.46,..
2018,YR2018,Colombia,COL,49661056,1.52423594388212,382113386673.271,80545069244.6465,53017149213.859,..
2018,YR2018,Comoros,COM,832322,2.23917061120128,1167531658.11954,471769586.184351,156131476.712545,..
